OrderID,OrderDate,CustomerID,ProductID,StoreID,Region,SalesAmount,Quantity,Discount,PaymentMode,SalesPerson,OrderStatus,Channel,ShippingCost,TaxAmount,DeliveryDays,CustomerRating,IsReturned,Profit
60463,2024-03-11 22:00:00,C1365,P154,S03,East,43446,3,15,Cash,Neha,Pending,In-Store,1931,1777,2,5,No,7820
60464,2024-03-11 23:00:00,C1793,P155,S02,North,84298,1,15,Credit Card,Neha,Pending,In-Store,1676,8508,2,4,No,15173
60465,2024-03-12 00:00:00,C1981,P217,S04,East,28502,2,0,Debit Card,Neha,Cancelled,In-Store,811,6597,2,2,Yes,5130
60466,2024-03-12 01:00:00,C1843,P175,S04,North,77545,2,15,Credit Card,Aman,Cancelled,Online,1906,6226,0,3,No,13958
60467,2024-03-12 02:00:00,C1287,P162,S02,North,21418,3,10,Debit Card,Rahul,Delivered,Online,59,3639,6,2,No,3855
60468,2024-03-12 03:00:00,C1602,P251,S03,West,50072,1,10,Debit Card,Aman,Pending,Online,1154,6816,0,2,No,9012
60469,2024-03-12 04:00:00,C1480,P182,S03,South,55423,4,20,Cash,Kiran,Cancelled,Online,303,4769,3,4,No,9976
60470,2024-03-12 05:00:00,C1636,P198,S03,East,24307,3,20,Credit Card,Anjali,Delivered,Online,544,8081,0,1,Yes,4375
60471,2024-03-12 06:00:00,C1500,P231,S03,West,63239,2,20,Credit Card,Kiran,Cancelled,Online,570,6821,1,1,No,11383
60472,2024-03-12 07:00:00,C1637,P141,S01,East,13818,2,5,UPI,Neha,Delivered,In-Store,1656,6282,6,3,No,2487
60473,2024-03-12 08:00:00,C1051,P195,S03,South,82919,4,10,Credit Card,Rahul,Pending,In-Store,365,4866,5,4,No,14925
60474,2024-03-12 09:00:00,C1915,P209,S01,West,58089,1,5,Credit Card,Neha,Cancelled,Online,1549,8394,0,5,No,10456
60475,2024-03-12 10:00:00,C1102,P169,S02,South,89791,2,10,UPI,Aman,Cancelled,In-Store,1426,1572,0,4,No,16162
60476,2024-03-12 11:00:00,C1360,P127,S04,West,57301,1,0,Debit Card,Anjali,Cancelled,Online,1326,4138,2,1,No,10314
60477,2024-03-12 12:00:00,C1423,P225,S01,West,64885,1,5,Debit Card,Kiran,Pending,In-Store,721,6556,0,5,No,11679
60478,2024-03-12 13:00:00,C1698,P191,S03,West,59177,2,20,Cash,Aman,Delivered,Online,1763,9094,3,1,No,10651
60479,2024-03-12 14:00:00,C1204,P139,S04,West,52219,2,10,Debit Card,Rahul,Pending,Online,652,6592,1,4,No,9399
60480,2024-03-12 15:00:00,C1013,P278,S01,North,78493,3,20,Debit Card,Aman,Cancelled,Online,838,8064,3,5,No,14128
60481,2024-03-12 16:00:00,C1939,P256,S04,East,37482,1,15,Credit Card,Aman,Pending,Online,71,3906,4,3,No,6746
60482,2024-03-12 17:00:00,C1615,P141,S02,North,9449,3,10,UPI,Rahul,Delivered,Online,369,5975,5,4,No,1700
60483,2024-03-12 18:00:00,C1628,P217,S03,North,16499,1,10,Cash,Kiran,Pending,Online,539,9663,1,4,No,2969
60484,2024-03-12 19:00:00,C1469,P296,S02,North,55505,2,20,Credit Card,Anjali,Cancelled,In-Store,200,7899,4,1,No,9990
60485,2024-03-12 20:00:00,C1465,P104,S04,West,43570,1,20,Credit Card,Aman,Cancelled,Online,623,1188,0,1,No,7842
60486,2024-03-12 21:00:00,C1303,P200,S02,West,24168,3,20,Credit Card,Neha,Cancelled,Online,328,6470,2,2,No,4350
60487,2024-03-12 22:00:00,C1604,P268,S03,South,1245,1,10,UPI,Kiran,Cancelled,In-Store,1794,7032,3,2,No,224
60488,2024-03-12 23:00:00,C1426,P160,S01,East,25039,2,0,Cash,Kiran,Delivered,Online,566,259,1,4,No,4507
60489,2024-03-13 00:00:00,C1655,P282,S02,South,7360,3,15,Cash,Rahul,Pending,In-Store,176,1283,1,4,No,1324
60490,2024-03-13 01:00:00,C1109,P255,S03,South,59467,1,20,Credit Card,Kiran,Delivered,Online,689,7090,2,2,No,10704
60491,2024-03-13 02:00:00,C1674,P140,S04,East,7535,1,0,Debit Card,Neha,Pending,In-Store,1279,7688,3,5,Yes,1356
60492,2024-03-13 03:00:00,C1564,P210,S02,East,52963,1,20,UPI,Kiran,Cancelled,Online,1150,4465,2,2,No,9533
60493,2024-03-13 04:00:00,C1929,P108,S01,South,41054,1,10,Cash,Anjali,Pending,In-Store,1785,3909,5,5,No,7389
60494,2024-03-13 05:00:00,C1514,P256,S02,South,62191,4,0,Cash,Rahul,Pending,Online,1552,7789,5,3,No,11194
60495,2024-03-13 06:00:00,C1067,P265,S04,South,17621,1,10,Cash,Neha,Cancelled,Online,118,8624,4,1,No,3171
60496,2024-03-13 07:00:00,C1245,P161,S04,West,49160,2,5,Debit Card,Anjali,Cancelled,In-Store,464,6621,6,2,No,8848
60497,2024-03-13 08:00:00,C1388,P153,S04,East,84621,2,20,Debit Card,Rahul,Cancelled,In-Store,1085,8903,5,3,No,15231
60498,2024-03-13 09:00:00,C1649,P279,S02,East,48449,3,15,UPI,Rahul,Pending,In-Store,1981,2139,0,1,No,8720
60499,2024-03-13 10:00:00,C1307,P203,S02,North,18325,1,0,Debit Card,Anjali,Cancelled,Online,606,3064,4,5,No,3298
60500,2024-03-13 11:00:00,C1924,P225,S02,West,33951,4,5,Debit Card,Kiran,Delivered,Online,943,484,2,4,No,6111
60501,2024-03-13 12:00:00,C1351,P133,S01,West,84340,4,20,Credit Card,Neha,Pending,In-Store,137,9286,1,5,No,15181
60502,2024-03-13 13:00:00,C1798,P264,S03,East,60051,2,5,Debit Card,Neha,Cancelled,In-Store,1953,1245,3,4,No,10809
60503,2024-03-13 14:00:00,C1065,P276,S02,West,71206,4,0,Cash,Aman,Delivered,Online,460,2682,1,2,No,12817
60504,2024-03-13 15:00:00,C1459,P141,S01,South,55401,2,15,UPI,Aman,Pending,In-Store,1925,5991,2,2,No,9972
60505,2024-03-13 16:00:00,C1346,P113,S04,East,28427,1,0,Credit Card,Rahul,Delivered,Online,661,939,2,1,No,5116
60506,2024-03-13 17:00:00,C1324,P132,S02,East,81352,3,15,Credit Card,Aman,Pending,Online,970,5612,1,5,No,14643
60507,2024-03-13 18:00:00,C1932,P217,S02,West,71751,1,10,UPI,Neha,Cancelled,Online,532,6047,1,2,No,12915
60508,2024-03-13 19:00:00,C1666,P197,S02,East,16152,4,20,Credit Card,Neha,Delivered,Online,1834,3293,1,1,No,2907
60509,2024-03-13 20:00:00,C1598,P191,S01,West,63815,3,5,Credit Card,Aman,Cancelled,Online,1613,1056,5,5,Yes,11486
60510,2024-03-13 21:00:00,C1032,P199,S02,West,64053,3,10,UPI,Aman,Pending,In-Store,840,4416,3,4,No,11529
60511,2024-03-13 22:00:00,C1067,P186,S02,West,37252,2,20,Credit Card,Rahul,Pending,Online,783,1075,6,1,No,6705
60512,2024-03-13 23:00:00,C1186,P244,S03,South,36683,3,5,Debit Card,Neha,Delivered,In-Store,1675,4757,0,4,No,6602
60513,2024-03-14 00:00:00,C1191,P223,S01,West,39377,2,10,UPI,Kiran,Cancelled,In-Store,1542,6985,0,2,No,7087
60514,2024-03-14 01:00:00,C1212,P131,S03,West,63024,4,20,Cash,Neha,Pending,Online,754,1340,2,3,No,11344
60515,2024-03-14 02:00:00,C1599,P200,S03,North,29800,2,20,UPI,Rahul,Cancelled,Online,1745,3826,6,3,No,5364
60516,2024-03-14 03:00:00,C1427,P295,S03,North,87675,1,10,Debit Card,Anjali,Cancelled,In-Store,1838,9848,3,5,No,15781
60517,2024-03-14 04:00:00,C1350,P138,S03,South,88822,4,0,Debit Card,Aman,Cancelled,Online,972,2207,1,3,No,15987
60518,2024-03-14 05:00:00,C1107,P193,S04,South,75507,1,15,Cash,Anjali,Delivered,In-Store,1221,6957,0,4,No,13591
60519,2024-03-14 06:00:00,C1239,P109,S02,West,39742,4,15,Debit Card,Aman,Cancelled,In-Store,285,3513,3,4,No,7153
60520,2024-03-14 07:00:00,C1215,P251,S03,North,70030,3,0,Cash,Aman,Delivered,In-Store,973,1864,1,5,No,12605
60521,2024-03-14 08:00:00,C1176,P199,S01,South,12156,4,20,Cash,Kiran,Pending,In-Store,359,419,3,5,No,2188
60522,2024-03-14 09:00:00,C1564,P157,S02,East,85250,1,5,UPI,Kiran,Cancelled,In-Store,252,7910,3,5,No,15345
60523,2024-03-14 10:00:00,C1329,P296,S03,East,83987,4,0,UPI,Aman,Delivered,Online,306,7279,4,2,No,15117
60524,2024-03-14 11:00:00,C1560,P200,S03,West,27113,1,20,UPI,Neha,Delivered,In-Store,762,7012,3,4,No,4880
60525,2024-03-14 12:00:00,C1880,P163,S01,North,72446,3,10,Cash,Rahul,Delivered,Online,1022,3304,5,5,No,13040
60526,2024-03-14 13:00:00,C1625,P118,S04,East,39286,1,10,Credit Card,Rahul,Delivered,In-Store,1191,4374,5,5,No,7071
60527,2024-03-14 14:00:00,C1449,P200,S01,North,42490,2,20,Credit Card,Aman,Delivered,In-Store,1183,5791,4,2,No,7648
60528,2024-03-14 15:00:00,C1606,P216,S04,South,45994,4,10,UPI,Rahul,Delivered,In-Store,1694,7350,2,2,No,8278
60529,2024-03-14 16:00:00,C1446,P235,S04,North,6647,1,15,Credit Card,Rahul,Delivered,In-Store,581,8105,5,5,No,1196
60530,2024-03-14 17:00:00,C1536,P170,S04,West,66713,1,0,Cash,Neha,Cancelled,In-Store,1179,183,3,2,No,12008
60531,2024-03-14 18:00:00,C1643,P139,S03,North,56102,1,15,Cash,Neha,Delivered,In-Store,680,9375,5,5,No,10098
60532,2024-03-14 19:00:00,C1178,P112,S03,East,74689,2,20,Debit Card,Aman,Pending,In-Store,421,6024,0,2,No,13444
60533,2024-03-14 20:00:00,C1394,P200,S04,North,1734,3,0,Debit Card,Rahul,Pending,In-Store,516,4416,3,5,No,312
60534,2024-03-14 21:00:00,C1144,P223,S04,North,9828,2,10,Credit Card,Aman,Delivered,In-Store,276,2208,0,1,No,1769
60535,2024-03-14 22:00:00,C1875,P254,S03,North,12904,3,0,Credit Card,Neha,Pending,Online,1453,5486,6,2,No,2322
60536,2024-03-14 23:00:00,C1961,P181,S04,South,87855,2,0,Debit Card,Rahul,Pending,In-Store,858,9702,6,1,No,15813
60537,2024-03-15 00:00:00,C1197,P187,S03,West,78886,1,10,Cash,Neha,Pending,In-Store,1145,2278,1,4,No,14199
60538,2024-03-15 01:00:00,C1968,P204,S04,East,40383,2,5,UPI,Anjali,Pending,In-Store,1552,5482,0,2,No,7268
60539,2024-03-15 02:00:00,C1836,P229,S03,East,24066,4,10,UPI,Rahul,Cancelled,In-Store,518,5748,2,5,No,4331
60540,2024-03-15 03:00:00,C1083,P115,S01,North,51900,3,15,Credit Card,Anjali,Delivered,In-Store,1684,399,3,3,No,9342
60541,2024-03-15 04:00:00,C1668,P113,S04,North,57166,1,5,Credit Card,Anjali,Delivered,In-Store,1854,2367,4,3,No,10289
60542,2024-03-15 05:00:00,C1084,P227,S04,South,8815,3,15,Debit Card,Neha,Cancelled,In-Store,1179,2630,5,1,Yes,1586
60543,2024-03-15 06:00:00,C1456,P244,S01,West,78479,1,20,UPI,Neha,Cancelled,In-Store,777,499,3,1,No,14126
60544,2024-03-15 07:00:00,C1475,P159,S02,East,21388,1,15,Debit Card,Kiran,Delivered,In-Store,1501,5730,4,2,No,3849
60545,2024-03-15 08:00:00,C1252,P297,S04,West,73411,4,0,Debit Card,Rahul,Pending,In-Store,1685,3397,6,4,No,13213
60546,2024-03-15 09:00:00,C1886,P116,S02,East,29943,2,20,Credit Card,Kiran,Cancelled,In-Store,1188,5037,4,5,No,5389
60547,2024-03-15 10:00:00,C1071,P144,S01,North,14088,4,5,Credit Card,Aman,Pending,In-Store,1494,3267,3,4,No,2535
60548,2024-03-15 11:00:00,C1222,P137,S04,South,69966,3,15,Debit Card,Aman,Cancelled,In-Store,1261,8602,0,2,No,12593
60549,2024-03-15 12:00:00,C1275,P223,S02,South,4276,2,20,Credit Card,Neha,Pending,Online,58,4709,6,1,No,769
60550,2024-03-15 13:00:00,C1794,P203,S04,North,85304,3,15,Cash,Aman,Cancelled,In-Store,167,7812,1,5,No,15354
60551,2024-03-15 14:00:00,C1775,P163,S04,North,64737,2,0,Debit Card,Anjali,Cancelled,In-Store,152,6527,0,4,No,11652
60552,2024-03-15 15:00:00,C1245,P220,S03,North,21373,4,0,UPI,Aman,Cancelled,In-Store,1823,9783,0,1,No,3847
60553,2024-03-15 16:00:00,C1340,P105,S02,West,84517,1,5,Debit Card,Kiran,Pending,Online,1520,5844,2,1,No,15213
60554,2024-03-15 17:00:00,C1572,P287,S03,North,20557,3,10,Credit Card,Rahul,Cancelled,Online,800,1987,1,5,No,3700
60555,2024-03-15 18:00:00,C1923,P211,S03,West,8835,3,10,Credit Card,Neha,Delivered,In-Store,123,8405,0,1,No,1590
60556,2024-03-15 19:00:00,C1470,P201,S02,North,8857,4,0,Credit Card,Rahul,Delivered,In-Store,1255,6599,5,4,No,1594
60557,2024-03-15 20:00:00,C1453,P148,S02,South,69174,4,20,Credit Card,Neha,Pending,In-Store,548,5533,1,3,No,12451
60558,2024-03-15 21:00:00,C1770,P120,S03,West,57912,2,5,Credit Card,Aman,Cancelled,Online,524,6773,4,3,No,10424
60559,2024-03-15 22:00:00,C1964,P122,S04,South,19241,3,15,Debit Card,Aman,Cancelled,In-Store,1316,4457,5,4,No,3463
60560,2024-03-15 23:00:00,C1968,P175,S04,North,29183,4,15,Credit Card,Neha,Delivered,In-Store,99,1361,6,1,No,5252
60561,2024-03-16 00:00:00,C1006,P284,S01,North,1076,2,20,Cash,Rahul,Pending,Online,1361,5118,3,2,No,193
60562,2024-03-16 01:00:00,C1187,P163,S04,East,15529,2,10,Cash,Anjali,Delivered,Online,507,9225,3,1,No,2795
60563,2024-03-16 02:00:00,C1003,P256,S02,West,60726,3,0,Debit Card,Neha,Pending,In-Store,290,4289,3,1,No,10930
60564,2024-03-16 03:00:00,C1742,P126,S02,West,79240,2,0,Debit Card,Anjali,Delivered,Online,1775,2418,5,5,No,14263
60565,2024-03-16 04:00:00,C1644,P233,S01,West,40568,4,5,Cash,Kiran,Pending,In-Store,317,5515,1,2,No,7302
60566,2024-03-16 05:00:00,C1906,P248,S02,West,58434,4,0,Cash,Neha,Cancelled,Online,1370,1473,0,1,No,10518
60567,2024-03-16 06:00:00,C1124,P170,S03,South,2167,4,10,Credit Card,Neha,Cancelled,Online,605,8228,1,2,No,390
60568,2024-03-16 07:00:00,C1014,P206,S01,West,1798,3,10,Debit Card,Anjali,Pending,In-Store,430,92,3,2,No,323
60569,2024-03-16 08:00:00,C1959,P268,S01,South,23876,4,20,Debit Card,Anjali,Pending,Online,1123,9485,6,1,No,4297
60570,2024-03-16 09:00:00,C1993,P232,S04,North,47402,1,5,Credit Card,Aman,Pending,In-Store,645,453,5,5,No,8532
60571,2024-03-16 10:00:00,C1524,P242,S04,South,63792,2,5,Debit Card,Rahul,Pending,In-Store,1901,9028,0,1,No,11482
60572,2024-03-16 11:00:00,C1629,P248,S03,West,39099,1,0,Credit Card,Aman,Pending,In-Store,1348,8633,2,3,No,7037
60573,2024-03-16 12:00:00,C1239,P157,S03,South,13400,2,15,Cash,Aman,Delivered,Online,485,2434,3,2,No,2412
60574,2024-03-16 13:00:00,C1774,P231,S04,West,68299,3,5,Cash,Anjali,Pending,In-Store,1861,1284,0,5,No,12293
60575,2024-03-16 14:00:00,C1359,P296,S04,South,70790,4,0,Cash,Neha,Cancelled,Online,1839,1567,5,3,No,12742
60576,2024-03-16 15:00:00,C1517,P234,S03,East,37131,2,15,UPI,Neha,Pending,In-Store,1787,3810,0,3,No,6683
60577,2024-03-16 16:00:00,C1951,P134,S04,West,7900,2,0,Credit Card,Anjali,Cancelled,Online,278,2244,4,2,No,1422
60578,2024-03-16 17:00:00,C1319,P263,S01,South,65504,4,20,Cash,Neha,Cancelled,Online,178,3667,6,3,No,11790
60579,2024-03-16 18:00:00,C1230,P220,S03,West,29320,3,5,Cash,Rahul,Delivered,Online,1999,9619,5,5,No,5277
60580,2024-03-16 19:00:00,C1945,P242,S04,North,23364,1,0,Credit Card,Kiran,Cancelled,In-Store,1912,9154,2,3,No,4205
60581,2024-03-16 20:00:00,C1029,P229,S02,South,36795,3,20,UPI,Neha,Pending,In-Store,1280,1196,2,4,Yes,6623
60582,2024-03-16 21:00:00,C1533,P219,S02,South,6098,4,0,Debit Card,Neha,Cancelled,Online,1735,6946,6,1,No,1097
60583,2024-03-16 22:00:00,C1920,P284,S03,East,39918,1,10,Cash,Aman,Delivered,In-Store,737,814,5,1,No,7185
60584,2024-03-16 23:00:00,C1155,P104,S02,West,77574,4,0,UPI,Anjali,Pending,Online,1404,6169,4,1,No,13963
60585,2024-03-17 00:00:00,C1629,P170,S02,South,36286,1,10,Cash,Neha,Cancelled,In-Store,1008,5873,5,1,No,6531
60586,2024-03-17 01:00:00,C1851,P185,S01,East,9896,2,5,Cash,Anjali,Pending,In-Store,1398,2696,6,3,No,1781
60587,2024-03-17 02:00:00,C1934,P194,S03,East,32225,4,0,Credit Card,Aman,Cancelled,In-Store,691,8058,0,1,No,5800
60588,2024-03-17 03:00:00,C1962,P259,S02,East,22799,4,20,UPI,Rahul,Pending,In-Store,981,8735,6,4,No,4103
60589,2024-03-17 04:00:00,C1900,P299,S04,West,49098,2,5,Cash,Kiran,Delivered,Online,464,6360,2,3,No,8837
60590,2024-03-17 05:00:00,C1704,P140,S03,West,43711,4,5,Credit Card,Rahul,Delivered,Online,1855,2499,5,3,No,7867
60591,2024-03-17 06:00:00,C1398,P269,S03,South,21443,1,10,Cash,Kiran,Cancelled,In-Store,218,4878,6,3,Yes,3859
60592,2024-03-17 07:00:00,C1345,P174,S02,West,50625,4,5,Credit Card,Rahul,Delivered,Online,928,4418,6,5,Yes,9112
60593,2024-03-17 08:00:00,C1194,P292,S02,West,13114,3,0,Debit Card,Kiran,Cancelled,In-Store,1301,6871,2,5,No,2360
60594,2024-03-17 09:00:00,C1167,P267,S01,North,53660,1,0,Cash,Rahul,Delivered,Online,122,303,1,2,No,9658
60595,2024-03-17 10:00:00,C1376,P182,S04,West,8726,4,10,Credit Card,Anjali,Cancelled,In-Store,423,4616,0,3,No,1570
60596,2024-03-17 11:00:00,C1488,P137,S01,North,39265,2,0,Cash,Kiran,Pending,Online,494,1465,6,1,No,7067
60597,2024-03-17 12:00:00,C1750,P141,S01,South,48843,3,10,Credit Card,Anjali,Cancelled,In-Store,1005,745,4,4,Yes,8791
60598,2024-03-17 13:00:00,C1361,P264,S04,East,8692,3,15,Debit Card,Aman,Cancelled,Online,318,1645,3,4,No,1564
60599,2024-03-17 14:00:00,C1481,P155,S02,North,57537,2,10,Credit Card,Neha,Cancelled,Online,1717,6589,4,3,No,10356
60600,2024-03-17 15:00:00,C1243,P170,S01,South,35783,3,20,UPI,Aman,Pending,In-Store,1707,130,1,5,No,6440
60601,2024-03-17 16:00:00,C1580,P154,S03,North,72783,3,20,Credit Card,Aman,Delivered,Online,583,1566,6,5,No,13100
60602,2024-03-17 17:00:00,C1606,P281,S01,West,60494,1,0,UPI,Kiran,Delivered,Online,678,5184,6,3,Yes,10888
60603,2024-03-17 18:00:00,C1588,P121,S04,South,39031,4,15,Credit Card,Kiran,Pending,In-Store,1064,1717,1,1,No,7025
60604,2024-03-17 19:00:00,C1170,P126,S01,East,6900,1,20,Credit Card,Aman,Delivered,Online,1520,1090,3,1,No,1242
60605,2024-03-17 20:00:00,C1512,P204,S01,North,18824,2,20,Credit Card,Rahul,Pending,Online,1838,6149,0,5,No,3388
60606,2024-03-17 21:00:00,C1405,P274,S03,West,7510,1,20,Credit Card,Neha,Delivered,Online,998,84,5,3,No,1351
60607,2024-03-17 22:00:00,C1573,P137,S04,South,54341,3,0,UPI,Anjali,Cancelled,In-Store,1433,7444,2,2,No,9781
60608,2024-03-17 23:00:00,C1206,P211,S03,West,39783,2,5,Credit Card,Anjali,Cancelled,Online,397,8460,4,3,Yes,7160
60609,2024-03-18 00:00:00,C1153,P138,S02,South,40304,4,5,Credit Card,Rahul,Cancelled,In-Store,642,3567,4,3,Yes,7254
60610,2024-03-18 01:00:00,C1785,P242,S04,North,20775,2,5,Credit Card,Neha,Pending,In-Store,123,2079,3,5,No,3739
60611,2024-03-18 02:00:00,C1047,P218,S01,South,53745,2,0,Credit Card,Rahul,Pending,Online,1733,4911,0,2,No,9674
60612,2024-03-18 03:00:00,C1648,P293,S03,North,27633,3,5,Credit Card,Anjali,Delivered,Online,1200,8256,0,2,No,4973
60613,2024-03-18 04:00:00,C1000,P288,S03,South,26952,1,10,Debit Card,Rahul,Pending,In-Store,1295,9073,2,2,No,4851
60614,2024-03-18 05:00:00,C1746,P159,S04,West,4163,3,0,Debit Card,Kiran,Delivered,Online,963,9802,4,1,No,749
60615,2024-03-18 06:00:00,C1904,P235,S03,West,61739,3,0,Debit Card,Anjali,Cancelled,In-Store,1658,1614,5,3,No,11113
60616,2024-03-18 07:00:00,C1767,P143,S04,North,5581,1,15,Debit Card,Kiran,Delivered,Online,1880,3351,4,5,No,1004
60617,2024-03-18 08:00:00,C1406,P142,S02,East,82266,1,20,Credit Card,Neha,Delivered,In-Store,530,8196,3,4,Yes,14807
60618,2024-03-18 09:00:00,C1106,P233,S04,North,46524,3,15,Cash,Kiran,Cancelled,Online,1928,6529,4,1,No,8374
60619,2024-03-18 10:00:00,C1172,P254,S04,West,44874,4,5,Debit Card,Rahul,Cancelled,In-Store,753,6950,5,5,No,8077
60620,2024-03-18 11:00:00,C1505,P272,S02,South,34229,1,0,UPI,Neha,Pending,In-Store,1707,7617,0,5,No,6161
60621,2024-03-18 12:00:00,C1129,P122,S02,East,88502,4,0,UPI,Aman,Delivered,In-Store,1223,1719,5,3,No,15930
60622,2024-03-18 13:00:00,C1397,P221,S01,West,70410,3,5,Credit Card,Neha,Pending,In-Store,1230,3771,6,2,No,12673
60623,2024-03-18 14:00:00,C1293,P240,S03,East,20465,1,20,Debit Card,Aman,Delivered,Online,114,6484,0,4,No,3683
60624,2024-03-18 15:00:00,C1551,P295,S02,North,13218,3,15,Cash,Aman,Delivered,In-Store,71,7627,2,5,No,2379
60625,2024-03-18 16:00:00,C1446,P183,S02,West,60333,1,20,Cash,Neha,Cancelled,In-Store,1162,9929,3,1,No,10859
60626,2024-03-18 17:00:00,C1849,P205,S03,North,71416,2,5,Debit Card,Aman,Cancelled,In-Store,1151,2989,4,1,Yes,12854
60627,2024-03-18 18:00:00,C1015,P163,S03,West,49472,1,15,UPI,Kiran,Delivered,Online,1827,4840,6,3,No,8904
60628,2024-03-18 19:00:00,C1638,P252,S01,West,61675,3,15,Debit Card,Kiran,Pending,Online,1077,2660,2,2,No,11101
60629,2024-03-18 20:00:00,C1884,P224,S01,North,28608,1,20,Debit Card,Neha,Pending,Online,1433,6331,6,5,No,5149
60630,2024-03-18 21:00:00,C1348,P151,S04,West,32838,1,20,Cash,Aman,Delivered,In-Store,1080,9697,5,5,Yes,5910
60631,2024-03-18 22:00:00,C1202,P147,S01,East,68348,3,0,Cash,Rahul,Cancelled,In-Store,581,9564,5,2,No,12302
60632,2024-03-18 23:00:00,C1133,P160,S02,East,23542,1,0,Debit Card,Neha,Delivered,Online,1569,2325,6,4,No,4237
60633,2024-03-19 00:00:00,C1770,P116,S02,North,68528,2,20,UPI,Aman,Cancelled,In-Store,505,7128,0,5,No,12335
60634,2024-03-19 01:00:00,C1525,P139,S03,South,2770,4,5,UPI,Aman,Cancelled,Online,1658,2618,0,3,No,498
60635,2024-03-19 02:00:00,C1507,P174,S01,East,31981,4,20,UPI,Aman,Delivered,In-Store,471,2891,2,1,No,5756
60636,2024-03-19 03:00:00,C1065,P188,S04,West,73643,2,0,Debit Card,Rahul,Delivered,In-Store,1655,5262,1,2,No,13255
60637,2024-03-19 04:00:00,C1479,P168,S04,North,62746,2,15,Debit Card,Kiran,Pending,Online,1298,2631,6,2,No,11294
60638,2024-03-19 05:00:00,C1862,P184,S04,South,8960,4,5,Credit Card,Anjali,Cancelled,Online,1744,3101,1,2,No,1612
60639,2024-03-19 06:00:00,C1458,P125,S04,North,89628,2,0,Debit Card,Rahul,Cancelled,In-Store,1124,5853,3,5,No,16133
60640,2024-03-19 07:00:00,C1341,P283,S03,East,27774,1,5,UPI,Anjali,Delivered,In-Store,695,5728,0,4,Yes,4999
60641,2024-03-19 08:00:00,C1706,P139,S01,West,23068,4,5,UPI,Kiran,Pending,In-Store,968,3522,5,4,No,4152
60642,2024-03-19 09:00:00,C1625,P195,S01,East,44862,4,15,Cash,Aman,Pending,Online,1063,3668,2,2,No,8075
60643,2024-03-19 10:00:00,C1158,P295,S01,North,20961,4,0,Cash,Anjali,Delivered,In-Store,1557,2550,5,1,No,3772
60644,2024-03-19 11:00:00,C1160,P216,S01,West,5794,2,20,UPI,Anjali,Cancelled,In-Store,1579,111,1,5,Yes,1042
60645,2024-03-19 12:00:00,C1253,P235,S04,South,24500,1,5,UPI,Rahul,Cancelled,Online,1952,9566,5,5,No,4410
60646,2024-03-19 13:00:00,C1983,P172,S04,East,17686,4,5,Debit Card,Kiran,Pending,Online,1541,1346,3,3,No,3183
60647,2024-03-19 14:00:00,C1896,P144,S03,North,88886,2,15,Cash,Neha,Pending,Online,1899,3590,0,2,No,15999
60648,2024-03-19 15:00:00,C1939,P116,S03,West,67339,4,0,UPI,Anjali,Cancelled,In-Store,712,6641,2,3,No,12121
60649,2024-03-19 16:00:00,C1526,P268,S04,North,71249,2,5,Debit Card,Rahul,Pending,Online,1640,4210,3,5,No,12824
60650,2024-03-19 17:00:00,C1548,P176,S02,South,40275,3,5,Credit Card,Aman,Delivered,Online,448,9754,4,5,No,7249
60651,2024-03-19 18:00:00,C1154,P236,S01,South,11620,1,10,UPI,Kiran,Cancelled,In-Store,658,2753,4,2,No,2091
60652,2024-03-19 19:00:00,C1485,P297,S03,East,15175,4,10,Cash,Aman,Pending,In-Store,696,2097,3,5,No,2731
60653,2024-03-19 20:00:00,C1431,P190,S04,South,63168,1,5,Credit Card,Aman,Pending,In-Store,82,8732,6,3,No,11370
60654,2024-03-19 21:00:00,C1026,P205,S01,South,58586,4,15,Debit Card,Neha,Cancelled,In-Store,494,1741,5,4,No,10545
60655,2024-03-19 22:00:00,C1011,P200,S01,East,31479,1,20,UPI,Anjali,Pending,Online,725,3596,1,4,No,5666
60656,2024-03-19 23:00:00,C1066,P202,S04,North,81103,3,10,Cash,Neha,Pending,In-Store,1730,3062,3,1,No,14598
60657,2024-03-20 00:00:00,C1541,P123,S02,East,3558,1,10,Cash,Rahul,Delivered,Online,1142,9681,1,2,No,640
60658,2024-03-20 01:00:00,C1095,P172,S02,East,2349,3,0,Cash,Neha,Pending,In-Store,1200,746,1,5,No,422
60659,2024-03-20 02:00:00,C1214,P220,S03,West,24700,4,20,Cash,Rahul,Pending,In-Store,170,8125,2,5,No,4446
60660,2024-03-20 03:00:00,C1193,P205,S04,South,26871,1,10,Credit Card,Anjali,Delivered,Online,734,4428,6,3,Yes,4836
60661,2024-03-20 04:00:00,C1646,P238,S03,South,25971,2,20,UPI,Anjali,Cancelled,In-Store,1247,7265,0,1,No,4674
60662,2024-03-20 05:00:00,C1289,P134,S02,North,25556,4,20,Debit Card,Neha,Delivered,Online,1397,2628,2,1,Yes,4600
60663,2024-03-20 06:00:00,C1543,P256,S03,South,4537,3,0,UPI,Aman,Delivered,In-Store,1963,4063,0,3,No,816
60664,2024-03-20 07:00:00,C1884,P235,S03,North,79798,3,5,UPI,Neha,Pending,Online,750,9094,0,2,Yes,14363
60665,2024-03-20 08:00:00,C1038,P116,S02,West,82710,3,5,UPI,Kiran,Cancelled,In-Store,442,6281,2,3,No,14887
